cbsa_title,price_band,month_date,states,avg_median_sale_price,active_listings,homes_sold,median_days_on_market,hotness_score,demand_score,supply_score,absorption_rate,months_of_supply,absorption_12mo_avg,absorption_24mo_avg,absorption_velocity
"Abilene, TX",$200K-$300K,2020-07-01,tx,205280.46527766666,532.4166666666666,54.31933333333333,32.642361,51.29950495049505,35.58168316831683,67.01732673267327,10.202410392862733,9.801605321616613,,,
"Abilene, TX",$200K-$300K,2020-08-01,tx,203691.72499986665,513.6,51.18873333333333,30.8583332,51.29950495049505,46.59653465346535,56.00247524752475,9.966653686396675,10.03345788331026,,,
"Abilene, TX",$200K-$300K,2021-02-01,tx,211329.93055541665,299.3333333333333,40.02075,38.87847216666667,52.568069306930695,47.46287128712871,57.67326732673267,13.369961024498886,7.4794533668992536,,,
"Abilene, TX",$200K-$300K,2021-03-01,tx,201628.38888873335,304.73333333333335,45.24993333333334,27.958333200000002,49.90717821782178,50.495049504950494,49.31930693069307,14.84902647123168,6.734448227548032,,,
"Abilene, TX",$200K-$300K,2021-04-01,tx,211146.94444433332,340.6666666666667,49.99991666666667,21.22569425,64.97524752475246,58.53960396039603,71.4108910891089,14.677079256360079,6.813344688907814,,,
"Abilene, TX",$200K-$300K,2021-05-01,tx,218583.72222206666,354.6,58.449933333333334,16.772222133333333,66.39851485148515,61.26237623762376,71.53465346534654,16.48334273359654,6.066730615033493,13.258078927491098,,
"Abilene, TX",$200K-$300K,2021-06-01,tx,221160.4166665833,379.5833333333333,58.03458333333333,18.048610999999998,48.14356435643564,52.042079207920786,44.245049504950494,15.289023051591657,6.540640279143902,13.548213802362607,,
"Abilene, TX",$200K-$300K,2021-07-01,tx,214597.39583316667,409.4166666666667,54.874833333333335,18.559027666666665,53.991336633663366,48.08168316831683,59.900990099009896,13.403175249338489,7.46091863604749,13.530083983234592,,
"Abilene, TX",$200K-$300K,2021-08-01,tx,211162.63888873335,406.93333333333334,51.87206666666667,21.683333133333335,47.55569306930693,32.73514851485149,62.37623762376238,12.74706749672346,7.844941593484482,13.443082151400022,,
"Abilene, TX",$200K-$300K,2021-09-01,tx,214280.5555555,380.6666666666667,47.88191666666666,24.499999916666667,43.038366336633665,38.613861386138616,47.46287128712871,12.578436952714533,7.950113386577746,13.356617631531472,,
"Abilene, TX",$200K-$300K,2021-10-01,tx,221162.4097221667,361.9166666666667,48.055499999999995,25.690972083333335,41.86262376237624,39.6039603960396,44.12128712871287,13.278056642873587,7.53122257944807,13.349475723471665,,
"Abilene, TX",$200K-$300K,2021-11-01,tx,213158.1388888,341.6666666666667,43.16106666666666,24.411111000000002,49.319306930693074,49.195544554455445,49.443069306930695,12.632507317073168,7.916084866608179,13.28972835627179,13.28972835627179,0.0
"Abilene, TX",$200K-$300K,2021-12-01,tx,225505.01736099998,311.25,43.736,25.204860999999998,62.0049504950495,51.23762376237624,72.77227722772277,14.05172690763052,7.116563014450339,13.61050473250244,13.34834362945323,0.26216110304920903
"Abilene, TX",$200K-$300K,2022-01-01,tx,230519.68055546665,309.6666666666667,38.8166,27.688888733333332,60.45792079207921,38.18069306930693,82.73514851485149,12.53496232508073,7.977686522432842,13.824530452392777,13.290244964855194,0.5342854875375824
"Abilene, TX",$200K-$300K,2022-02-01,tx,227017.39583316667,315.3333333333333,44.1735,26.010416583333335,45.66831683168317,31.25,60.08663366336634,14.008509513742071,7.138518191525085,13.877742826496375,13.33812926811432,0.5396135583820545
"Abilene, TX",$200K-$300K,2022-03-01,tx,242038.26388875,336.8333333333333,43.33316666666667,20.069444416666666,39.0779702970297,32.24009900990099,45.915841584158414,12.86486887679367,7.773106819641613,13.712396360293207,13.30855049365678,0.4038458666364271
"Abilene, TX",$200K-$300K,2022-04-01,tx,248165.27777766666,369.5,47.979083333333335,18.475694333333333,44.863861386138616,35.148514851485146,54.579207920792086,12.98486693730266,7.701272603165616,13.571378667038424,13.289510284459478,0.28186838257894564
"Abilene, TX",$200K-$300K,2022-05-01,tx,251048.611111,408.0,51.016533333333335,18.938888733333332,37.25247524752476,34.777227722772274,39.72772277227723,12.504052287581699,7.997407376432215,13.23977112987052,13.245873729077381,-0.006102599206860404
"Abilene, TX",$200K-$300K,2022-06-01,tx,256006.94444433332,459.0,51.90958333333333,19.28472208333333,41.89356435643565,40.40841584158416,43.37871287128713,11.30927741466957,8.842297905813796,12.908125660127013,13.143947607266442,-0.2358219471394296
"Abilene, TX",$200K-$300K,2022-07-01,tx,247268.40277775002,499.0,50.14575,23.11111108333333,40.84158415841584,37.06683168316832,44.616336633663366,10.049248496993988,9.95099285582527,12.628631764098303,12.989212651752819,-0.3605808876545158
"Abilene, TX",$200K-$300K,2022-08-01,tx,247254.72222213334,538.2,45.06093333333333,26.330555399999998,52.87747524752475,31.93069306930693,73.82425742574257,8.372525702960484,11.943827173279443,12.264086614618057,12.769370416096043,-0.5052838014779866
"Abilene, TX",$200K-$300K,2022-09-01,tx,234817.01388875,548.25,41.118,32.10069425,48.08168316831683,32.92079207920792,63.242574257425744,7.499863201094392,13.333576535823726,11.84087213531638,12.529847360868695,-0.6889752255523156
"Abilene, TX",$200K-$300K,2022-10-01,tx,229909.1583332,545.8666666666667,33.483266666666665,36.60555553333334,43.62623762376238,34.4059405940594,52.84653465346535,6.133964338055691,16.302670587696543,11.245531109914888,12.251765490311607,-1.0062343803967195
"Abilene, TX",$200K-$300K,2022-11-01,tx,213046.51388875,526.1666666666666,30.45125,46.80902766666667,33.01361386138614,25.185643564356436,40.84158415841584,5.787377256889452,17.278984168684918,10.675103604899578,11.982415980585685,-1.3073123756861076
"Abilene, TX",$200K-$300K,2022-12-01,tx,229352.03819433332,491.9166666666667,30.277666666666665,46.47569433333334,24.288366336633665,25.86633663366337,22.71039603960396,6.155039810265966,16.24684861228849,10.017046346785863,11.81377553964415,-1.7967291928582867
"Abilene, TX",$200K-$300K,2023-01-01,tx,220224.57777766665,478.93333333333334,28.6054,51.311111,33.477722772277225,36.07673267326732,30.878712871287128,5.972731069042316,16.74275952559074,9.470193742115997,11.647362097254387,-2.17716835513839
"Abilene, TX",$200K-$300K,2023-02-01,tx,232062.13888883335,475.3333333333333,38.59708333333333,49.91666658333333,43.44059405940594,36.757425742574256,50.12376237623762,8.12000350631136,12.315265618084268,8.979484908163437,11.428613867329906,-2.449128959166469
"Abilene, TX",$200K-$300K,2023-03-01,tx,237550.67708325,492.1666666666667,41.53458333333333,45.72569433333334,43.13118811881188,33.10643564356436,53.1559405940594,8.43912969861158,11.849563115074789,8.610673309981598,11.161534835137402,-2.5508615251558044
"Abilene, TX",$200K-$300K,2023-04-01,tx,226487.88888875,520.5833333333334,39.69433333333333,34.26388875,43.93564356435643,34.46782178217821,53.40346534653465,7.624971986553546,13.11480228076216,8.164015397419169,10.867697032228797,-2.7036816348096284
"Abilene, TX",$200K-$300K,2023-05-01,tx,235216.03055546666,541.0,45.233200000000004,31.55833326666667,35.33415841584158,29.950495049504948,40.71782178217821,8.361035120147875,11.960241592458635,7.8187639667996836,10.529267548335103,-2.710503581535419
"Abilene, TX",$200K-$300K,2023-06-01,tx,232048.47222208334,573.5833333333334,40.77075,30.131944333333333,32.363861386138616,31.064356435643564,33.663366336633665,7.108077873020485,14.068500906491378,7.468664004995595,10.188394832561304,-2.7197308275657095
"Abilene, TX",$200K-$300K,2023-07-01,tx,249021.13888873335,602.8,39.52766666666666,32.994444333333334,35.73638613861386,29.76485148514851,41.70792079207921,6.557343508073435,15.250078004435712,7.1776719225855485,9.903151843341925,-2.725479920756377
"Abilene, TX",$200K-$300K,2023-08-01,tx,242262.8472221667,616.0,40.12491666666667,35.277777666666665,36.32425742574257,28.52722772277227,44.12128712871287,6.513785173160174,15.352056805933136,7.022776878435522,9.64343174652679,-2.6206548680912682
"Abilene, TX",$200K-$300K,2023-09-01,tx,247544.7916665833,604.1666666666666,35.0415,42.402777666666665,29.26980198019802,27.165841584158414,31.373762376237625,5.799972413793104,17.241461314917075,6.8811193128270824,9.36099572407173,-2.479876411244647
"Abilene, TX",$200K-$300K,2023-10-01,tx,233319.4444444,619.4666666666667,31.299866666666667,45.58333313333333,34.68440594059406,28.1559405940594,41.21287128712871,5.052712010331468,19.79135161385139,6.791014952183397,9.018273031049143,-2.227258078865746
"Abilene, TX",$200K-$300K,2023-11-01,tx,231573.61111108333,618.0,27.94425,47.10763875,33.44678217821782,26.42326732673267,40.47029702970298,4.521723300970874,22.115462036018144,6.685543789190182,8.68032369704488,-1.9947799078546984
"Abilene, TX",$200K-$300K,2023-12-01,tx,236605.55555541665,609.0,25.694333333333333,57.91319433333334,31.652227722772277,26.5470297029703,36.757425742574256,4.219102353585112,23.701724115563742,6.524215667800111,8.270631007292987,-1.7464153394928763
"Abilene, TX",$200K-$300K,2024-01-01,tx,259349.16666659998,625.3333333333334,25.727733333333333,73.61944433333333,40.22277227722772,28.1559405940594,52.28960396039603,4.114243070362473,24.30580748142083,6.369341667910124,7.919767705013061,-1.5504260371029366
"Abilene, TX",$200K-$300K,2024-02-01,tx,253663.5416665833,650.5833333333334,35.67341666666667,61.218749833333334,37.71658415841584,23.824257425742573,51.60891089108911,5.483297041116946,18.23720277237252,6.149616129143922,7.56455051865368,-1.4149343895097575
"Abilene, TX",$200K-$300K,2024-03-01,tx,240748.95833325,668.25,38.63183333333333,50.375,28.929455445544555,21.596534653465348,36.26237623762376,5.781045018082056,17.297910617754788,5.92810907243313,7.2693911912073625,-1.3412821187742328
"Abilene, TX",$200K-$300K,2024-04-01,tx,249067.1388888,702.2666666666667,41.89986666666667,47.4333332,33.415841584158414,27.970297029702973,38.86138613861386,5.966375545851529,16.760594305789358,5.789892702374627,6.976954049896899,-1.1870613475222722
"Abilene, TX",$200K-$300K,2024-05-01,tx,256390.90277766666,726.4166666666666,41.805416666666666,40.81249991666667,30.228960396039604,28.34158415841584,32.116336633663366,5.755018928530458,17.376137462250703,5.572724686406509,6.695744326603097,-1.1230196401965875
"Abilene, TX",$200K-$300K,2024-06-01,tx,253363.8541665,738.25,43.1735,42.961805416666664,29.64108910891089,28.898514851485142,30.38366336633663,5.8480866915001695,17.099609714292335,5.467725421279816,6.468194713137706,-1.0004692918578897
"Abilene, TX",$200K-$300K,2024-07-01,tx,248192.8055554,750.8,37.84433333333333,47.777777666666665,27.289603960396043,27.165841584158414,27.413366336633665,5.0405345409341145,19.83916570512538,5.341324674018207,6.259498298301878,-0.9181736242836713
"Abilene, TX",$200K-$300K,2024-08-01,tx,241056.28472208334,754.4166666666666,34.46516666666667,56.88541658333333,29.548267326732677,25.92821782178218,33.16831683168317,4.568452446702751,21.889250499296388,5.179213613480088,6.100995245957805,-0.9217816324777175
"Abilene, TX",$200K-$300K,2024-09-01,tx,245261.27777766666,747.6,34.3944,55.669444266666666,29.1769801980198,29.7029702970297,28.6509900990099,4.600642054574639,21.736096573860863,5.079269416878549,5.980194364852816,-0.9009249479742678
"Abilene, TX",$200K-$300K,2024-10-01,tx,250101.56249991665,713.4166666666666,32.37491666666667,63.22916658333333,31.21905940594059,33.415841584158414,29.02227722772277,4.538009578320291,22.036092756995508,5.0363775475442845,5.91369624986384,-0.8773187023195552
"Abilene, TX",$200K-$300K,2024-11-01,tx,247517.15277766666,700.9166666666666,29.965166666666665,66.96874991666667,34.99381188118812,31.86881188118812,38.11881188118812,4.275139698014504,23.3910484951972,5.015828913964587,5.850686351577385,-0.834857437612798
"Abilene, TX",$200K-$300K,2024-12-01,tx,250068.61111093333,693.6,27.899933333333333,74.21666653333334,31.86881188118812,28.774752475247524,34.96287128712871,4.022481737793156,24.860274457047687,4.99944386264859,5.761829765224351,-0.7623859025757609
"Abilene, TX",$200K-$300K,2025-01-01,tx,235040.83333325,703.9166666666666,31.166583333333335,80.97569425,46.25618811881188,31.621287128712872,60.89108910891089,4.427595596069612,22.585621886689534,5.025556573124185,5.697449120517155,-0.6718925473929698
"Abilene, TX",$200K-$300K,2025-02-01,tx,244181.9097221667,725.4166666666666,40.84708333333333,71.92708325,53.74381188118812,41.398514851485146,66.0891089108911,5.630844342331993,17.759325941264677,5.0378521815587725,5.593734155351348,-0.5558819737925758
"Abilene, TX",$200K-$300K,2025-03-01,tx,241407.4444444,729.1333333333333,42.58326666666667,62.813888666666664,54.02227722772277,42.2029702970297,65.84158415841584,5.840257840358416,17.12253169867976,5.042786583415136,5.4854478279241325,-0.44266124450899635
"Abilene, TX",$200K-$300K,2025-04-01,tx,238699.7916665,738.0,45.90275,49.31249991666667,43.2240099009901,40.90346534653465,45.54455445544555,6.219884823848238,16.077468125548034,5.063912356581529,5.426902529478078,-0.36299017289654945
"Abilene, TX",$200K-$300K,2025-05-01,tx,259282.01388875,735.5,49.70133333333333,45.0555555,42.821782178217816,47.277227722772274,38.366336633663366,6.757489236347156,14.79839575061702,5.1474515488995864,5.360088117653048,-0.21263656875346193
"Abilene, TX",$200K-$300K,2025-06-01,tx,251933.66666653333,695.4666666666667,51.12213333333333,41.072222133333334,44.36881188118812,50.18564356435643,38.551980198019805,7.350766871165644,13.60402278465166,5.272674897205042,5.3702001592424295,-0.09752526203738743
"Abilene, TX",$200K-$300K,2025-07-01,tx,247514.99999991665,675.5833333333334,50.63883333333333,49.15277766666667,43.81188118811881,45.35891089108911,42.26485148514851,7.495571728136177,13.341210467592395,5.477261329471882,5.409293001745044,0.06796832772683814
"Abilene, TX",$200K-$300K,2025-08-01,tx,260135.55555541665,632.1666666666666,49.62491666666667,49.15624991666667,53.83663366336634,46.349009900990104,61.32425742574258,7.849973635644609,12.73889628697949,5.75072142855037,5.464967521015229,0.28575390753514096
"Abilene, TX",$200K-$300K,2025-09-01,tx,244179.44444426667,570.8666666666667,47.12199999999999,50.6583332,54.33168316831683,49.00990099009901,59.65346534653465,8.254466892444237,12.114652745356029,6.05520683170617,5.567238124292359,0.4879687074138106
"Abilene, TX",$200K-$300K,2025-10-01,tx,245716.6666665833,503.4166666666667,47.15266666666667,49.41319433333334,48.9789603960396,56.992574257425744,40.96534653465346,9.366528720410528,10.676313817528877,6.457583426880356,5.746980487212319,0.7106029396680364
"Abilene, TX",$200K-$300K,2025-11-01,tx,252110.8055555,457.5833333333333,41.70825,41.173611,64.85148514851485,68.1930693069307,61.50990099009901,9.114897104352577,10.971050891210572,6.860896544075196,5.93836272901989,0.9225338150553055
